position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
13,Real Gijón,30,10.0,5.0,15.0,0.049,0.075,-0.025999999999999995,27.77777777777778,1951
14,Real Santander,30,9.0,7.0,14.0,0.045,0.065,-0.020000000000000004,27.77777777777778,1951
15,Las Palmas,30,9.0,4.0,17.0,0.036,0.085,-0.04900000000000001,24.444444444444443,1951
16,Atlético Tetuán,30,7.0,5.0,18.0,0.051,0.085,-0.03400000000000001,21.11111111111111,1951
1,Barcelona,30,19.0,4.0,7.0,0.082,0.043,0.03900000000000001,46.666666666666664,1952
2,Valencia,30,16.0,8.0,6.0,0.066,0.042,0.024,44.44444444444444,1952
3,Real Madrid,30,18.0,3.0,9.0,0.067,0.049,0.018000000000000002,43.333333333333336,1952
4,Español,30,16.0,4.0,10.0,0.064,0.04,0.024,40.0,1952
5,Sevilla,30,16.0,2.0,12.0,0.07,0.057,0.013000000000000005,37.77777777777778,1952
6,Atlético Bilbao,30,14.0,4.0,12.0,0.083,0.052,0.031000000000000007,35.55555555555556,1952
7,Real Gijón,30,11.0,8.0,11.0,0.039,0.054,-0.015,33.33333333333333,1952
8,Atlético Madrid,30,13.0,4.0,13.0,0.065,0.07,-0.0050000000000000044,33.33333333333333,1952
9,Oviedo,30,12.0,5.0,13.0,0.063,0.062,0.0010000000000000009,32.22222222222222,1952
10,Real Sociedad,30,10.0,8.0,12.0,0.054,0.061,-0.006999999999999999,31.11111111111111,1952
11,Real Santander,30,11.0,5.0,14.0,0.046,0.061,-0.015,30.0,1952
12,Valladolid,30,10.0,5.0,15.0,0.048,0.054,-0.005999999999999998,27.77777777777778,1952
13,Celta,30,10.0,5.0,15.0,0.054,0.069,-0.015000000000000006,27.77777777777778,1952
14,Deportivo La Coruña,30,9.0,6.0,15.0,0.049,0.078,-0.028999999999999998,26.666666666666668,1952
15,Málaga,30,10.0,2.0,18.0,0.047,0.069,-0.022000000000000006,24.444444444444443,1952
16,Zaragoza,30,6.0,5.0,19.0,0.038,0.074,-0.036,18.88888888888889,1952
1,Real Madrid,30,17.0,6.0,7.0,0.072,0.041,0.030999999999999993,44.44444444444444,1953
2,Barcelona,30,16.0,4.0,10.0,0.074,0.039,0.034999999999999996,40.0,1953
3,Valencia,30,14.0,6.0,10.0,0.069,0.051,0.01800000000000001,37.77777777777778,1953
4,Español,30,14.0,6.0,10.0,0.05,0.036,0.014000000000000005,37.77777777777778,1953
5,Sevilla,30,15.0,2.0,13.0,0.057,0.049,0.008,35.55555555555556,1953
6,Atlético Bilbao,30,12.0,8.0,10.0,0.054,0.044,0.010000000000000002,35.55555555555556,1953
7,Deportivo La Coruña,30,13.0,5.0,12.0,0.041,0.046,-0.0049999999999999975,34.44444444444444,1953
8,Real Santander,30,12.0,7.0,11.0,0.053,0.061,-0.008,34.44444444444444,1953
9,Real Sociedad,30,11.0,7.0,12.0,0.044,0.058,-0.014000000000000005,32.22222222222222,1953
10,Celta,30,12.0,5.0,13.0,0.047,0.054,-0.006999999999999999,32.22222222222222,1953
11,Atlético Madrid,30,11.0,7.0,12.0,0.057,0.047,0.010000000000000002,32.22222222222222,1953
12,Valladolid,30,12.0,5.0,13.0,0.05,0.06,-0.009999999999999995,32.22222222222222,1953
13,Osasuna,30,12.0,4.0,14.0,0.046,0.054,-0.008,31.11111111111111,1953
14,Jaén,30,11.0,6.0,13.0,0.055,0.07,-0.015000000000000006,31.11111111111111,1953
15,Oviedo,30,8.0,6.0,16.0,0.031,0.053,-0.022,24.444444444444443,1953
16,Real Gijón,30,7.0,2.0,21.0,0.044,0.081,-0.037000000000000005,17.77777777777778,1953
1,Real Madrid,30,20.0,6.0,4.0,0.08,0.031,0.049,51.11111111111111,1954
2,Barcelona,30,17.0,7.0,6.0,0.075,0.039,0.036,45.55555555555556,1954
3,Atlético Bilbao,30,15.0,9.0,6.0,0.078,0.039,0.039,43.333333333333336,1954
4,Sevilla,30,15.0,4.0,11.0,0.074,0.058,0.015999999999999993,37.77777777777778,1954
5,Valencia,30,15.0,3.0,12.0,0.071,0.06,0.010999999999999996,36.666666666666664,1954
6,Hércules,30,11.0,9.0,10.0,0.046,0.057,-0.011000000000000003,34.44444444444444,1954
7,Deportivo La Coruña,30,12.0,6.0,12.0,0.052,0.059,-0.006999999999999999,33.33333333333333,1954
8,Atlético Madrid,30,11.0,7.0,12.0,0.059,0.064,-0.0050000000000000044,32.22222222222222,1954
9,Valladolid,30,11.0,5.0,14.0,0.048,0.056,-0.008,30.0,1954
10,Alavés,30,11.0,5.0,14.0,0.051,0.062,-0.011000000000000003,30.0,1954
11,Celta,30,10.0,7.0,13.0,0.055,0.06,-0.0049999999999999975,30.0,1954
12,Las Palmas,30,10.0,7.0,13.0,0.045,0.069,-0.024000000000000007,30.0,1954
13,Español,30,8.0,10.0,12.0,0.042,0.046,-0.003999999999999997,28.888888888888886,1954
14,Real Sociedad,30,9.0,6.0,15.0,0.048,0.053,-0.0049999999999999975,26.666666666666668,1954
15,Real Santander,30,9.0,2.0,19.0,0.039,0.081,-0.042,22.22222222222222,1954
16,Málaga,30,6.0,7.0,17.0,0.036,0.065,-0.029000000000000005,21.11111111111111,1954
1,Atlético Bilbao,30,22.0,4.0,4.0,0.079,0.031,0.048,53.333333333333336,1955
2,Barcelona,30,22.0,3.0,5.0,0.067,0.026,0.04100000000000001,52.22222222222223,1955
3,Real Madrid,30,18.0,2.0,10.0,0.081,0.039,0.042,42.22222222222222,1955
4,Sevilla,30,17.0,2.0,11.0,0.075,0.044,0.031,40.0,1955
5,Atlético Madrid,30,14.0,5.0,11.0,0.075,0.049,0.025999999999999995,36.666666666666664,1955
6,Valencia,30,13.0,6.0,11.0,0.058,0.05,0.008,35.55555555555556,1955
7,Español,30,14.0,3.0,13.0,0.05,0.056,-0.005999999999999998,34.44444444444444,1955
8,Real Sociedad,30,11.0,8.0,11.0,0.048,0.053,-0.0049999999999999975,33.33333333333333,1955
9,Valladolid,30,13.0,4.0,13.0,0.052,0.055,-0.0030000000000000027,33.33333333333333,1955
10,Celta,30,12.0,3.0,15.0,0.052,0.075,-0.023,30.0,1955
11,Las Palmas,30,11.0,4.0,15.0,0.049,0.06,-0.010999999999999996,28.888888888888886,1955
12,Deportivo La Coruña,30,11.0,4.0,15.0,0.06,0.08,-0.020000000000000004,28.888888888888886,1955
13,Real Murcia,30,10.0,5.0,15.0,0.046,0.066,-0.020000000000000004,27.77777777777778,1955
14,Alavés,30,9.0,6.0,15.0,0.049,0.073,-0.023999999999999994,26.666666666666668,1955
15,Cultural Leonesa,30,5.0,4.0,21.0,0.034,0.065,-0.031,15.555555555555555,1955
16,Hércules,30,5.0,3.0,22.0,0.033,0.086,-0.05299999999999999,14.444444444444443,1955
1,Real Madrid,30,20.0,4.0,6.0,0.074,0.035,0.03899999999999999,48.888888888888886,1956
2,Sevilla,30,17.0,5.0,8.0,0.064,0.049,0.015,43.333333333333336,1956
3,Barcelona,30,16.0,7.0,7.0,0.07,0.037,0.03300000000000001,43.333333333333336,1956
4,Atlético Bilbao,30,16.0,5.0,9.0,0.059,0.045,0.013999999999999999,41.11111111111111,1956
5,Atlético Madrid,30,15.0,4.0,11.0,0.065,0.045,0.020000000000000004,37.77777777777778,1956
6,Osasuna,30,12.0,7.0,11.0,0.04,0.038,0.0020000000000000018,34.44444444444444,1956
7,Español,30,11.0,8.0,11.0,0.039,0.048,-0.009000000000000001,33.33333333333333,1956
8,Valladolid,30,11.0,6.0,13.0,0.052,0.058,-0.006000000000000005,31.11111111111111,1956
9,Zaragoza,30,11.0,6.0,13.0,0.037,0.051,-0.013999999999999999,31.11111111111111,1956
10,Las Palmas,30,9.0,9.0,12.0,0.041,0.058,-0.017,30.0,1956
11,Valencia,30,10.0,7.0,13.0,0.043,0.046,-0.0030000000000000027,30.0,1956
12,Real Sociedad,30,9.0,8.0,13.0,0.039,0.047,-0.008,28.888888888888886,1956
13,Celta,30,8.0,7.0,15.0,0.039,0.047,-0.008,25.555555555555554,1956
14,Jaén,30,9.0,5.0,16.0,0.037,0.055,-0.018000000000000002,25.555555555555554,1956
15,Deportivo La Coruña,30,10.0,2.0,18.0,0.041,0.061,-0.019999999999999997,24.444444444444443,1956
16,Condal,30,7.0,8.0,15.0,0.037,0.057,-0.020000000000000004,24.444444444444443,1956
1,Real Madrid,30,20.0,5.0,5.0,0.071,0.026,0.045,50.0,1957
2,Atlético Madrid,30,16.0,10.0,4.0,0.078,0.043,0.035,46.666666666666664,1957
3,Barcelona,30,17.0,4.0,9.0,0.069,0.038,0.031000000000000007,42.22222222222222,1957
4,Valencia,30,13.0,10.0,7.0,0.056,0.04,0.016,40.0,1957
5,Osasuna,30,15.0,5.0,10.0,0.053,0.043,0.010000000000000002,38.88888888888889,1957
6,Atlético Bilbao,30,14.0,4.0,12.0,0.056,0.048,0.008,35.55555555555556,1957
7,Celta,30,13.0,6.0,11.0,0.05,0.051,-0.000999999999999994,35.55555555555556,1957
8,Español,30,11.0,6.0,13.0,0.048,0.046,0.0020000000000000018,31.11111111111111,1957
9,Real Sociedad,30,10.0,7.0,13.0,0.038,0.044,-0.005999999999999998,30.0,1957
10,Sevilla,30,9.0,7.0,14.0,0.045,0.055,-0.010000000000000002,27.77777777777778,1957
11,Las Palmas,30,9.0,7.0,14.0,0.034,0.065,-0.031,27.77777777777778,1957
12,Real Gijón,30,10.0,4.0,16.0,0.046,0.057,-0.011000000000000003,26.666666666666668,1957
13,Granada,30,11.0,2.0,17.0,0.035,0.053,-0.017999999999999995,26.666666666666668,1957
14,Zaragoza,30,8.0,8.0,14.0,0.039,0.052,-0.012999999999999998,26.666666666666668,1957
15,Valladolid,30,9.0,5.0,16.0,0.045,0.073,-0.027999999999999997,25.555555555555554,1957
16,Jaén,30,9.0,2.0,19.0,0.029,0.058,-0.029,22.22222222222222,1957
1,Barcelona,30,24.0,3.0,3.0,0.096,0.026,0.07,56.666666666666664,1958
2,Real Madrid,30,21.0,5.0,4.0,0.089,0.029,0.06,52.22222222222223,1958
3,Atlético Bilbao,30,17.0,2.0,11.0,0.072,0.033,0.03899999999999999,40.0,1958
4,Valencia,30,13.0,7.0,10.0,0.047,0.041,0.005999999999999998,36.666666666666664,1958
5,Atlético Madrid,30,13.0,6.0,11.0,0.058,0.048,0.010000000000000002,35.55555555555556,1958
6,Betis,30,14.0,4.0,12.0,0.054,0.053,0.0010000000000000009,35.55555555555556,1958
7,Español,30,11.0,7.0,12.0,0.042,0.045,-0.0029999999999999957,32.22222222222222,1958
8,Osasuna,30,12.0,4.0,14.0,0.044,0.059,-0.015,31.11111111111111,1958
9,Zaragoza,30,12.0,4.0,14.0,0.047,0.06,-0.012999999999999998,31.11111111111111,1958
10,Real Sociedad,30,9.0,10.0,11.0,0.032,0.033,-0.0010000000000000009,31.11111111111111,1958
11,Oviedo,30,11.0,5.0,14.0,0.031,0.049,-0.018000000000000002,30.0,1958
12,Sevilla,30,12.0,2.0,16.0,0.044,0.058,-0.014000000000000005,28.888888888888886,1958
13,Granada,30,11.0,4.0,15.0,0.03,0.043,-0.012999999999999998,28.888888888888886,1958
14,Las Palmas,30,10.0,4.0,16.0,0.043,0.069,-0.02600000000000001,26.666666666666668,1958
15,Real Gijón,30,7.0,6.0,17.0,0.025,0.07,-0.045000000000000005,22.22222222222222,1958
16,Celta,30,4.0,5.0,21.0,0.021,0.059,-0.03799999999999999,14.444444444444443,1958
1,Barcelona,30,22.0,2.0,6.0,0.086,0.028,0.057999999999999996,51.11111111111111,1959
2,Real Madrid,30,21.0,4.0,5.0,0.092,0.036,0.056,51.11111111111111,1959
3,Atlético Bilbao,30,19.0,1.0,10.0,0.074,0.045,0.028999999999999998,43.333333333333336,1959
4,Sevilla,30,16.0,4.0,10.0,0.063,0.044,0.019000000000000003,40.0,1959
5,Atlético Madrid,30,15.0,3.0,12.0,0.059,0.04,0.018999999999999996,36.666666666666664,1959
6,Oviedo,30,13.0,7.0,10.0,0.038,0.051,-0.012999999999999998,36.666666666666664,1959
7,Real Betis,30,15.0,3.0,12.0,0.042,0.053,-0.010999999999999996,36.666666666666664,1959
8,Español,30,11.0,8.0,11.0,0.033,0.029,0.004,33.33333333333333,1959
9,Valencia,30,11.0,6.0,13.0,0.037,0.033,0.003999999999999997,31.11111111111111,1959
10,Elche,30,11.0,5.0,14.0,0.041,0.064,-0.023,30.0,1959
11,Zaragoza,30,10.0,5.0,15.0,0.049,0.058,-0.009000000000000001,27.77777777777778,1959
12,Granada,30,10.0,5.0,15.0,0.038,0.052,-0.013999999999999999,27.77777777777778,1959
13,Valladolid,30,11.0,3.0,16.0,0.048,0.061,-0.012999999999999998,27.77777777777778,1959
14,Real Sociedad,30,10.0,3.0,17.0,0.041,0.061,-0.019999999999999997,25.555555555555554,1959
15,Las Palmas,30,8.0,2.0,20.0,0.042,0.075,-0.032999999999999995,20.0,1959
16,Osasuna,30,5.0,3.0,22.0,0.024,0.077,-0.053,14.444444444444443,1959
1,Real Madrid,30,24.0,4.0,2.0,0.089,0.025,0.064,57.77777777777777,1960
2,Atlético Madrid,30,17.0,6.0,7.0,0.057,0.035,0.022,44.44444444444444,1960
3,Zaragoza,30,12.0,9.0,9.0,0.054,0.053,0.0010000000000000009,36.666666666666664,1960
4,Barcelona,30,13.0,6.0,11.0,0.062,0.047,0.015,35.55555555555556,1960
5,Valencia,30,11.0,10.0,9.0,0.046,0.042,0.003999999999999997,35.55555555555556,1960
6,Real Betis,30,11.0,8.0,11.0,0.042,0.044,-0.001999999999999995,33.33333333333333,1960
7,Atlético Bilbao,30,12.0,6.0,12.0,0.042,0.041,0.0010000000000000009,33.33333333333333,1960
8,Real Sociedad,30,10.0,10.0,10.0,0.037,0.046,-0.009000000000000001,33.33333333333333,1960
9,Mallorca,30,12.0,4.0,14.0,0.038,0.041,-0.0030000000000000027,31.11111111111111,1960
10,Español,30,12.0,3.0,15.0,0.046,0.046,0.0,30.0,1960
11,Sevilla,30,9.0,9.0,12.0,0.042,0.046,-0.003999999999999997,30.0,1960
12,Real Santander,30,11.0,4.0,15.0,0.042,0.047,-0.0049999999999999975,28.888888888888886,1960
13,Oviedo,30,10.0,6.0,14.0,0.039,0.054,-0.015,28.888888888888886,1960
14,Elche,30,9.0,7.0,14.0,0.048,0.075,-0.026999999999999996,27.77777777777778,1960
15,Valladolid,30,11.0,3.0,16.0,0.039,0.052,-0.012999999999999998,27.77777777777778,1960
16,Granada,30,5.0,7.0,18.0,0.032,0.061,-0.028999999999999998,18.88888888888889,1960
1,Real Madrid,30,19.0,5.0,6.0,0.058,0.024,0.034,47.77777777777778,1961
2,Barcelona,30,18.0,4.0,8.0,0.081,0.046,0.035,44.44444444444444,1961
3,Atlético Madrid,30,15.0,6.0,9.0,0.05,0.036,0.014000000000000005,40.0,1961
4,Zaragoza,30,15.0,5.0,10.0,0.07,0.051,0.01900000000000001,38.88888888888889,1961
5,Atlético Bilbao,30,12.0,8.0,10.0,0.052,0.038,0.013999999999999999,35.55555555555556,1961
6,Sevilla,30,12.0,7.0,11.0,0.048,0.045,0.0030000000000000027,34.44444444444444,1961
7,Valencia,30,12.0,7.0,11.0,0.05,0.05,0.0,34.44444444444444,1961
8,Elche,30,10.0,9.0,11.0,0.052,0.052,0.0,32.22222222222222,1961
9,Real Betis,30,10.0,8.0,12.0,0.039,0.051,-0.011999999999999997,31.11111111111111,1961
10,Oviedo,30,10.0,7.0,13.0,0.027,0.047,-0.02,30.0,1961
11,Osasuna,30,11.0,5.0,14.0,0.03,0.047,-0.017,30.0,1961
12,Mallorca,30,10.0,7.0,13.0,0.054,0.059,-0.0049999999999999975,30.0,1961
13,Español,30,8.0,10.0,12.0,0.045,0.055,-0.010000000000000002,28.888888888888886,1961
14,Real Santander,30,11.0,4.0,15.0,0.035,0.054,-0.018999999999999996,28.888888888888886,1961
15,Real Sociedad,30,9.0,5.0,16.0,0.037,0.049,-0.012000000000000004,25.555555555555554,1961
16,Tenerife,30,6.0,7.0,17.0,0.033,0.057,-0.024,21.11111111111111,1961
1,Real Madrid,30,23.0,3.0,4.0,0.083,0.033,0.05,54.44444444444444,1962
2,Atlético Madrid,30,14.0,9.0,7.0,0.061,0.036,0.025,41.11111111111111,1962
3,Oviedo,30,15.0,3.0,12.0,0.052,0.046,0.005999999999999998,36.666666666666664,1962
4,Valladolid,30,15.0,3.0,12.0,0.051,0.053,-0.0020000000000000018,36.666666666666664,1962
5,Zaragoza,30,14.0,4.0,12.0,0.054,0.039,0.015,35.55555555555556,1962
6,Barcelona,30,11.0,9.0,10.0,0.045,0.036,0.009000000000000001,34.44444444444444,1962
7,Valencia,30,14.0,3.0,13.0,0.049,0.036,0.013000000000000005,34.44444444444444,1962
8,Elche,30,11.0,7.0,12.0,0.048,0.059,-0.010999999999999996,32.22222222222222,1962
9,Real Betis,30,12.0,4.0,14.0,0.041,0.047,-0.005999999999999998,31.11111111111111,1962
10,Atlético Bilbao,30,10.0,8.0,12.0,0.041,0.04,0.0010000000000000009,31.11111111111111,1962
11,Sevilla,30,11.0,5.0,14.0,0.04,0.055,-0.015,30.0,1962
12,Córdoba,30,12.0,3.0,15.0,0.035,0.039,-0.003999999999999997,30.0,1962
13,Mallorca,30,11.0,4.0,15.0,0.047,0.057,-0.010000000000000002,28.888888888888886,1962
14,Deportivo La Coruña,30,11.0,3.0,16.0,0.033,0.048,-0.015,27.77777777777778,1962
15,Osasuna,30,9.0,6.0,15.0,0.039,0.05,-0.011000000000000003,26.666666666666668,1962
16,Málaga,30,8.0,4.0,18.0,0.025,0.07,-0.045000000000000005,22.22222222222222,1962
1,Real Madrid,30,22.0,2.0,6.0,0.061,0.023,0.038,51.11111111111111,1963
2,Barcelona,30,19.0,4.0,7.0,0.074,0.038,0.036,46.666666666666664,1963
3,Real Betis,30,15.0,7.0,8.0,0.047,0.036,0.011000000000000003,41.11111111111111,1963
4,Zaragoza,30,14.0,6.0,10.0,0.052,0.042,0.009999999999999995,37.77777777777778,1963
5,Elche,30,13.0,7.0,10.0,0.035,0.031,0.0040000000000000036,36.666666666666664,1963
6,Valencia,30,16.0,0.0,14.0,0.053,0.047,0.005999999999999998,35.55555555555556,1963
7,Atlético Madrid,30,10.0,9.0,11.0,0.037,0.034,0.0029999999999999957,32.22222222222222,1963
8,Atlético Bilbao,30,12.0,5.0,13.0,0.043,0.04,0.0029999999999999957,32.22222222222222,1963
9,Sevilla,30,9.0,11.0,10.0,0.033,0.038,-0.0049999999999999975,32.22222222222222,1963
10,Levante,30,10.0,7.0,13.0,0.043,0.056,-0.013000000000000005,30.0,1963
11,Córdoba,30,10.0,6.0,14.0,0.032,0.038,-0.005999999999999998,28.888888888888886,1963
12,Murcia,30,11.0,4.0,15.0,0.041,0.054,-0.012999999999999998,28.888888888888886,1963
13,Español,30,10.0,5.0,15.0,0.034,0.047,-0.012999999999999998,27.77777777777778,1963
14,Oviedo,30,10.0,5.0,15.0,0.027,0.042,-0.015000000000000003,27.77777777777778,1963
15,Pontevedra,30,8.0,5.0,17.0,0.03,0.045,-0.015,23.333333333333332,1963
16,Valladolid,30,7.0,5.0,18.0,0.027,0.058,-0.031000000000000003,21.11111111111111,1963
1,Real Madrid,30,21.0,5.0,4.0,0.064,0.018,0.046,52.22222222222223,1964
2,Atlético Madrid,30,20.0,3.0,7.0,0.058,0.027,0.031000000000000003,47.77777777777778,1964
3,Zaragoza,30,19.0,2.0,9.0,0.06,0.037,0.023,44.44444444444444,1964
4,Valencia,30,17.0,4.0,9.0,0.059,0.037,0.022,42.22222222222222,1964
5,Córdoba,30,16.0,3.0,11.0,0.036,0.034,0.001999999999999995,38.88888888888889,1964
6,Barcelona,30,14.0,4.0,12.0,0.059,0.041,0.017999999999999995,35.55555555555556,1964
7,Atlético Bilbao,30,13.0,6.0,11.0,0.036,0.041,-0.0050000000000000044,35.55555555555556,1964
8,Elche,30,14.0,3.0,13.0,0.038,0.043,-0.0049999999999999975,34.44444444444444,1964
9,Las Palmas,30,11.0,7.0,12.0,0.036,0.043,-0.006999999999999999,32.22222222222222,1964
10,Sevilla,30,11.0,4.0,15.0,0.038,0.05,-0.012000000000000004,28.888888888888886,1964
11,Español,30,12.0,1.0,17.0,0.037,0.039,-0.0020000000000000018,27.77777777777778,1964
12,Real Betis,30,8.0,7.0,15.0,0.033,0.045,-0.011999999999999997,25.555555555555554,1964
13,Murcia,30,5.0,13.0,12.0,0.028,0.049,-0.021,25.555555555555554,1964
14,Levante,30,8.0,5.0,17.0,0.037,0.051,-0.013999999999999999,23.333333333333332,1964
15,Oviedo,30,7.0,6.0,17.0,0.022,0.054,-0.032,22.22222222222222,1964
16,Deportivo La Coruña,30,6.0,3.0,21.0,0.018,0.05,-0.032,16.666666666666664,1964
1,Atlético Madrid,30,18.0,8.0,4.0,0.054,0.02,0.034,48.888888888888886,1965
2,Real Madrid,30,19.0,5.0,6.0,0.053,0.03,0.023,47.77777777777778,1965
3,Barcelona,30,16.0,6.0,8.0,0.051,0.027,0.023999999999999997,42.22222222222222,1965
4,Zaragoza,30,14.0,8.0,8.0,0.047,0.029,0.018,40.0,1965
5,Atlético Bilbao,30,14.0,6.0,10.0,0.043,0.032,0.010999999999999996,37.77777777777778,1965
6,Elche,30,12.0,8.0,10.0,0.036,0.037,-0.0010000000000000009,35.55555555555556,1965
7,Pontevedra,30,13.0,5.0,12.0,0.031,0.034,-0.0030000000000000027,34.44444444444444,1965
8,Sevilla,30,9.0,9.0,12.0,0.027,0.038,-0.011,30.0,1965
9,Valencia,30,11.0,5.0,14.0,0.04,0.035,0.0049999999999999975,30.0,1965
10,Las Palmas,30,9.0,8.0,13.0,0.032,0.039,-0.006999999999999999,28.888888888888886,1965
11,Córdoba,30,10.0,5.0,15.0,0.034,0.042,-0.008,27.77777777777778,1965
12,Español,30,7.0,10.0,13.0,0.031,0.048,-0.017,26.666666666666668,1965
13,Málaga,30,8.0,8.0,14.0,0.024,0.037,-0.012999999999999998,26.666666666666668,1965
14,Sabadell,30,10.0,3.0,17.0,0.03,0.046,-0.016,25.555555555555554,1965
15,Mallorca,30,9.0,5.0,16.0,0.04,0.055,-0.015,25.555555555555554,1965
16,Real Betis,30,7.0,9.0,14.0,0.036,0.06,-0.024,25.555555555555554,1965
1,Real Madrid,30,19.0,9.0,2.0,0.058,0.022,0.036000000000000004,52.22222222222223,1966
2,Barcelona,30,20.0,2.0,8.0,0.058,0.029,0.029,46.666666666666664,1966
3,Español,30,15.0,7.0,8.0,0.05,0.04,0.010000000000000002,41.11111111111111,1966
4,Atlético Madrid,30,14.0,7.0,9.0,0.057,0.03,0.027000000000000003,38.88888888888889,1966
5,Zaragoza,30,14.0,6.0,10.0,0.051,0.05,0.000999999999999994,37.77777777777778,1966
6,Valencia,30,14.0,4.0,12.0,0.058,0.037,0.021000000000000005,35.55555555555556,1966
7,Atlético Bilbao,30,11.0,9.0,10.0,0.043,0.036,0.006999999999999999,34.44444444444444,1966
8,Sabadell,30,11.0,8.0,11.0,0.035,0.038,-0.0029999999999999957,33.33333333333333,1966
9,Elche,30,9.0,9.0,12.0,0.041,0.05,-0.009000000000000001,30.0,1966
10,Pontevedra,30,9.0,9.0,12.0,0.028,0.032,-0.004,30.0,1966
11,Las Palmas,30,8.0,10.0,12.0,0.032,0.038,-0.005999999999999998,28.888888888888886,1966
12,Córdoba,30,9.0,8.0,13.0,0.028,0.044,-0.015999999999999997,28.888888888888886,1966
13,Sevilla,30,9.0,7.0,14.0,0.028,0.047,-0.019,27.77777777777778,1966
14,Granada,30,8.0,7.0,15.0,0.032,0.046,-0.013999999999999999,25.555555555555554,1966
15,Hércules,30,6.0,8.0,16.0,0.032,0.06,-0.027999999999999997,22.22222222222222,1966
16,Deportivo La Coruña,30,7.0,4.0,19.0,0.025,0.057,-0.032,20.0,1966
1,Real Madrid,30,16.0,10.0,4.0,0.055,0.026,0.029,46.666666666666664,1967
2,Barcelona,30,15.0,9.0,6.0,0.048,0.029,0.019,43.333333333333336,1967
3,Las Palmas,30,17.0,4.0,9.0,0.056,0.041,0.015,42.22222222222222,1967
4,Valencia,30,13.0,8.0,9.0,0.052,0.038,0.013999999999999999,37.77777777777778,1967
5,Zaragoza,30,13.0,7.0,10.0,0.043,0.034,0.008999999999999994,36.666666666666664,1967
6,Atlético Madrid,30,12.0,9.0,9.0,0.038,0.032,0.005999999999999998,36.666666666666664,1967
7,Atlético Bilbao,30,11.0,10.0,9.0,0.051,0.028,0.022999999999999996,35.55555555555556,1967
8,Pontevedra,30,12.0,7.0,11.0,0.036,0.041,-0.0050000000000000044,34.44444444444444,1967
9,Español,30,12.0,5.0,13.0,0.048,0.044,0.0040000000000000036,32.22222222222222,1967
10,Elche,30,9.0,9.0,12.0,0.029,0.037,-0.007999999999999997,30.0,1967
11,Málaga,30,11.0,5.0,14.0,0.03,0.039,-0.009000000000000001,30.0,1967
12,Sabadell,30,10.0,6.0,14.0,0.034,0.051,-0.016999999999999994,28.888888888888886,1967
